driver,race,race_1,race_2,race_3,race_4,last_year_tot,last_year_avg,last_year_std,same_race_last_year,score,year
 Antonio Giovinazzi,70A,3.0,0.0,0.0,5.0,26.0,1.2380952380952381,2.527939119218695,,0,2020
 Antonio Giovinazzi,ESP,0.0,3.0,0.0,0.0,26.0,1.2380952380952381,2.527939119218695,0.0,0,2020
 Antonio Giovinazzi,BEL,0.0,0.0,3.0,0.0,26.0,1.2380952380952381,2.527939119218695,0.0,0,2020
 Antonio Giovinazzi,ITA,0.0,0.0,0.0,3.0,26.0,1.2380952380952381,2.527939119218695,5.0,0,2020
 Antonio Giovinazzi,TUS,0.0,0.0,0.0,0.0,26.0,1.2380952380952381,2.527939119218695,,0,2020
 Antonio Giovinazzi,RUS,0.0,0.0,0.0,0.0,26.0,1.2380952380952381,2.527939119218695,0.0,3,2020
 Antonio Giovinazzi,EIF,3.0,0.0,0.0,0.0,26.0,1.2380952380952381,2.527939119218695,,4,2020
 Antonio Giovinazzi,POR,4.0,3.0,0.0,0.0,26.0,1.2380952380952381,2.527939119218695,,0,2020
 Antonio Giovinazzi,EMI,0.0,4.0,3.0,0.0,26.0,1.2380952380952381,2.527939119218695,,1,2020
 Antonio Giovinazzi,TUR,1.0,0.0,4.0,3.0,26.0,1.2380952380952381,2.527939119218695,,0,2020
 Antonio Giovinazzi,BHR,0.0,1.0,0.0,4.0,26.0,1.2380952380952381,2.527939119218695,0.0,0,2020
 Antonio Giovinazzi,SKH,0.0,0.0,1.0,0.0,26.0,1.2380952380952381,2.527939119218695,,3,2020
 Antonio Giovinazzi,ABU,3.0,0.0,0.0,1.0,26.0,1.2380952380952381,2.527939119218695,0.0,0,2020
 George Russell,AUT,,,,,51.0,2.4285714285714284,1.2071217242444348,3.0,0,2020
 George Russell,STY,0.0,,,,51.0,2.4285714285714284,1.2071217242444348,,0,2020
 George Russell,HUN,0.0,0.0,,,51.0,2.4285714285714284,1.2071217242444348,3.0,0,2020
 George Russell,GBR,0.0,0.0,0.0,,51.0,2.4285714285714284,1.2071217242444348,3.0,0,2020
 George Russell,70A,0.0,0.0,0.0,0.0,51.0,2.4285714285714284,1.2071217242444348,,0,2020
 George Russell,ESP,0.0,0.0,0.0,0.0,51.0,2.4285714285714284,1.2071217242444348,3.0,0,2020
 George Russell,BEL,0.0,0.0,0.0,0.0,51.0,2.4285714285714284,1.2071217242444348,3.0,0,2020
 George Russell,ITA,0.0,0.0,0.0,0.0,51.0,2.4285714285714284,1.2071217242444348,3.0,0,2020
 George Russell,TUS,0.0,0.0,0.0,0.0,51.0,2.4285714285714284,1.2071217242444348,,0,2020
 George Russell,RUS,0.0,0.0,0.0,0.0,51.0,2.4285714285714284,1.2071217242444348,0.0,0,2020
 George Russell,EIF,0.0,0.0,0.0,0.0,51.0,2.4285714285714284,1.2071217242444348,,0,2020
 George Russell,POR,0.0,0.0,0.0,0.0,51.0,2.4285714285714284,1.2071217242444348,,0,2020
 George Russell,EMI,0.0,0.0,0.0,0.0,51.0,2.4285714285714284,1.2071217242444348,,0,2020
 George Russell,TUR,0.0,0.0,0.0,0.0,51.0,2.4285714285714284,1.2071217242444348,,0,2020
 George Russell,BHR,0.0,0.0,0.0,0.0,51.0,2.4285714285714284,1.2071217242444348,3.0,0,2020
 George Russell,SKH,0.0,0.0,0.0,0.0,51.0,2.4285714285714284,1.2071217242444348,,10,2020
 George Russell,ABU,10.0,0.0,0.0,0.0,51.0,2.4285714285714284,1.2071217242444348,3.0,0,2020
 Romain Grosjean,AUT,,,,,35.0,1.6666666666666667,2.265686062395523,3.0,0,2020
 Romain Grosjean,STY,0.0,,,,35.0,1.6666666666666667,2.265686062395523,,0,2020
 Romain Grosjean,HUN,0.0,0.0,,,35.0,1.6666666666666667,2.265686062395523,0.0,0,2020
 Romain Grosjean,GBR,0.0,0.0,0.0,,35.0,1.6666666666666667,2.265686062395523,0.0,3,2020
 Romain Grosjean,70A,3.0,0.0,0.0,0.0,35.0,1.6666666666666667,2.265686062395523,,3,2020
 Romain Grosjean,ESP,3.0,3.0,0.0,0.0,35.0,1.6666666666666667,2.265686062395523,1.0,0,2020
 Romain Grosjean,BEL,0.0,3.0,3.0,0.0,35.0,1.6666666666666667,2.265686062395523,0.0,3,2020
 Romain Grosjean,ITA,3.0,0.0,3.0,3.0,35.0,1.6666666666666667,2.265686062395523,3.0,3,2020
 Romain Grosjean,TUS,3.0,3.0,0.0,3.0,35.0,1.6666666666666667,2.265686062395523,,3,2020
 Romain Grosjean,RUS,3.0,3.0,3.0,0.0,35.0,1.6666666666666667,2.265686062395523,0.0,0,2020
 Romain Grosjean,EIF,0.0,3.0,3.0,3.0,35.0,1.6666666666666667,2.265686062395523,,5,2020
 Romain Grosjean,POR,5.0,0.0,3.0,3.0,35.0,1.6666666666666667,2.265686062395523,,0,2020
 Romain Grosjean,EMI,0.0,5.0,0.0,3.0,35.0,1.6666666666666667,2.265686062395523,,3,2020
 Romain Grosjean,TUR,3.0,0.0,5.0,0.0,35.0,1.6666666666666667,2.265686062395523,,0,2020
 Romain Grosjean,BHR,0.0,3.0,0.0,5.0,35.0,1.6666666666666667,2.265686062395523,0.0,0,2020
 Romain Grosjean,SKH,0.0,0.0,3.0,0.0,35.0,1.6666666666666667,2.265686062395523,,0,2020
 Romain Grosjean,ABU,0.0,0.0,0.0,3.0,35.0,1.6666666666666667,2.265686062395523,0.0,0,2020
 Kevin Magnussen,AUT,,,,,58.0,2.761904761904762,2.9984122782693152,0.0,0,2020
 Kevin Magnussen,STY,0.0,,,,58.0,2.761904761904762,2.9984122782693152,,3,2020
 Kevin Magnussen,HUN,3.0,0.0,,,58.0,2.761904761904762,2.9984122782693152,3.0,4,2020
 Kevin Magnussen,GBR,4.0,3.0,0.0,,58.0,2.761904761904762,2.9984122782693152,0.0,0,2020
 Kevin Magnussen,70A,0.0,4.0,3.0,0.0,58.0,2.761904761904762,2.9984122782693152,,0,2020
 Kevin Magnussen,ESP,0.0,0.0,4.0,3.0,58.0,2.761904761904762,2.9984122782693152,9.0,3,2020
 Kevin Magnussen,BEL,3.0,0.0,0.0,4.0,58.0,2.761904761904762,2.9984122782693152,3.0,0,2020
 Kevin Magnussen,ITA,0.0,3.0,0.0,0.0,58.0,2.761904761904762,2.9984122782693152,0.0,0,2020
 Kevin Magnussen,TUS,0.0,0.0,3.0,0.0,58.0,2.761904761904762,2.9984122782693152,,0,2020
 Kevin Magnussen,RUS,0.0,0.0,0.0,3.0,58.0,2.761904761904762,2.9984122782693152,5.0,3,2020
 Kevin Magnussen,EIF,3.0,0.0,0.0,0.0,58.0,2.761904761904762,2.9984122782693152,,0,2020
 Kevin Magnussen,POR,0.0,3.0,0.0,0.0,58.0,2.761904761904762,2.9984122782693152,,3,2020
 Kevin Magnussen,EMI,3.0,0.0,3.0,0.0,58.0,2.761904761904762,2.9984122782693152,,0,2020
 Kevin Magnussen,TUR,0.0,3.0,0.0,3.0,58.0,2.761904761904762,2.9984122782693152,,3,2020
 Kevin Magnussen,BHR,3.0,0.0,3.0,0.0,58.0,2.761904761904762,2.9984122782693152,3.0,3,2020
 Kevin Magnussen,SKH,3.0,3.0,0.0,3.0,58.0,2.761904761904762,2.9984122782693152,,3,2020
 Kevin Magnussen,ABU,3.0,3.0,3.0,0.0,58.0,2.761904761904762,2.9984122782693152,3.0,3,2020
 Nicholas Latifi,AUT,,,,,,,,,3,2020
 Nicholas Latifi,STY,3.0,,,,,,,,0,2020
 Nicholas Latifi,HUN,0.0,3.0,,,,,,,0,2020
 Nicholas Latifi,GBR,0.0,0.0,3.0,,,,,,0,2020
 Nicholas Latifi,70A,0.0,0.0,0.0,3.0,,,,,0,2020
 Nicholas Latifi,ESP,0.0,0.0,0.0,0.0,,,,,0,2020
 Nicholas Latifi,BEL,0.0,0.0,0.0,0.0,,,,,3,2020
 Nicholas Latifi,ITA,3.0,0.0,0.0,0.0,,,,,3,2020
 Nicholas Latifi,TUS,3.0,3.0,0.0,0.0,,,,,0,2020
 Nicholas Latifi,RUS,0.0,3.0,3.0,0.0,,,,,3,2020
 Nicholas Latifi,EIF,3.0,0.0,3.0,3.0,,,,,3,2020
 Nicholas Latifi,POR,3.0,3.0,0.0,3.0,,,,,0,2020
 Nicholas Latifi,EMI,0.0,3.0,3.0,0.0,,,,,3,2020
 Nicholas Latifi,TUR,3.0,0.0,3.0,3.0,,,,,0,2020
 Nicholas Latifi,BHR,0.0,3.0,0.0,3.0,,,,,0,2020
 Nicholas Latifi,SKH,0.0,0.0,3.0,0.0,,,,,0,2020
 Nicholas Latifi,ABU,0.0,0.0,0.0,3.0,,,,,0,2020
 Jack Aitken,AUT,,,,,,,,,0,2020
 Jack Aitken,STY,0.0,,,,,,,,0,2020
 Jack Aitken,HUN,0.0,0.0,,,,,,,0,2020
 Jack Aitken,GBR,0.0,0.0,0.0,,,,,,0,2020
 Jack Aitken,70A,0.0,0.0,0.0,0.0,,,,,0,2020
 Jack Aitken,ESP,0.0,0.0,0.0,0.0,,,,,0,2020
 Jack Aitken,BEL,0.0,0.0,0.0,0.0,,,,,0,2020
 Jack Aitken,ITA,0.0,0.0,0.0,0.0,,,,,0,2020
 Jack Aitken,TUS,0.0,0.0,0.0,0.0,,,,,0,2020
 Jack Aitken,RUS,0.0,0.0,0.0,0.0,,,,,0,2020
 Jack Aitken,EIF,0.0,0.0,0.0,0.0,,,,,0,2020
 Jack Aitken,POR,0.0,0.0,0.0,0.0,,,,,0,2020
 Jack Aitken,EMI,0.0,0.0,0.0,0.0,,,,,0,2020
 Jack Aitken,TUR,0.0,0.0,0.0,0.0,,,,,0,2020
 Jack Aitken,BHR,0.0,0.0,0.0,0.0,,,,,0,2020
 Jack Aitken,SKH,0.0,0.0,0.0,0.0,,,,,0,2020
 Jack Aitken,ABU,0.0,0.0,0.0,0.0,,,,,0,2020
 Pietro Fittipaldi,AUT,,,,,,,,,0,2020
 Pietro Fittipaldi,STY,0.0,,,,,,,,0,2020
 Pietro Fittipaldi,HUN,0.0,0.0,,,,,,,0,2020
 Pietro Fittipaldi,GBR,0.0,0.0,0.0,,,,,,0,2020
 Pietro Fittipaldi,70A,0.0,0.0,0.0,0.0,,,,,0,2020
 Pietro Fittipaldi,ESP,0.0,0.0,0.0,0.0,,,,,0,2020
 Pietro Fittipaldi,BEL,0.0,0.0,0.0,0.0,,,,,0,2020
 Pietro Fittipaldi,ITA,0.0,0.0,0.0,0.0,,,,,0,2020
 Pietro Fittipaldi,TUS,0.0,0.0,0.0,0.0,,,,,0,2020
 Pietro Fittipaldi,RUS,0.0,0.0,0.0,0.0,,,,,0,2020
 Pietro Fittipaldi,EIF,0.0,0.0,0.0,0.0,,,,,0,2020
 Pietro Fittipaldi,POR,0.0,0.0,0.0,0.0,,,,,0,2020
 Pietro Fittipaldi,EMI,0.0,0.0,0.0,0.0,,,,,0,2020
 Pietro Fittipaldi,TUR,0.0,0.0,0.0,0.0,,,,,0,2020
 Pietro Fittipaldi,BHR,0.0,0.0,0.0,0.0,,,,,0,2020
 Pietro Fittipaldi,SKH,0.0,0.0,0.0,0.0,,,,,3,2020
 Pietro Fittipaldi,ABU,3.0,0.0,0.0,0.0,,,,,3,2020
 Lewis Hamilton,BHR,,,,,507.0,29.823529411764707,12.28431568157974,38.0,28,2021
 Lewis Hamilton,EMI,28.0,,,,507.0,29.823529411764707,12.28431568157974,33.0,0,2021
 Lewis Hamilton,POR,0.0,28.0,,,507.0,29.823529411764707,12.28431568157974,43.0,0,2021
 Lewis Hamilton,ESP,0.0,0.0,28.0,,507.0,29.823529411764707,12.28431568157974,38.0,0,2021
 Lewis Hamilton,MON,0.0,0.0,0.0,28.0,507.0,29.823529411764707,12.28431568157974,,0,2021
 Lewis Hamilton,AZE,0.0,0.0,0.0,0.0,507.0,29.823529411764707,12.28431568157974,,0,2021
 Lewis Hamilton,CAN,0.0,0.0,0.0,0.0,507.0,29.823529411764707,12.28431568157974,,0,2021
 Lewis Hamilton,FRA,0.0,0.0,0.0,0.0,507.0,29.823529411764707,12.28431568157974,,0,2021
 Lewis Hamilton,AUT,0.0,0.0,0.0,0.0,507.0,29.823529411764707,12.28431568157974,12.0,0,2021
 Lewis Hamilton,GBR,0.0,0.0,0.0,0.0,507.0,29.823529411764707,12.28431568157974,38.0,0,2021
 Lewis Hamilton,HUN,0.0,0.0,0.0,0.0,507.0,29.823529411764707,12.28431568157974,43.0,0,2021
 Lewis Hamilton,BEL,0.0,0.0,0.0,0.0,507.0,29.823529411764707,12.28431568157974,38.0,0,2021
 Lewis Hamilton,NED,0.0,0.0,0.0,0.0,507.0,29.823529411764707,12.28431568157974,,0,2021
 Lewis Hamilton,ITA,0.0,0.0,0.0,0.0,507.0,29.823529411764707,12.28431568157974,21.0,0,2021
 Lewis Hamilton,RUS,0.0,0.0,0.0,0.0,507.0,29.823529411764707,12.28431568157974,25.0,0,2021
 Lewis Hamilton,SIN,0.0,0.0,0.0,0.0,507.0,29.823529411764707,12.28431568157974,,0,2021
 Lewis Hamilton,JPN,0.0,0.0,0.0,0.0,507.0,29.823529411764707,12.28431568157974,,0,2021
 Lewis Hamilton,USA,0.0,0.0,0.0,0.0,507.0,29.823529411764707,12.28431568157974,,0,2021
 Lewis Hamilton,MXC,0.0,0.0,0.0,0.0,507.0,29.823529411764707,12.28431568157974,,0,2021
 Lewis Hamilton,SAP,0.0,0.0,0.0,0.0,507.0,29.823529411764707,12.28431568157974,,0,2021
 Lewis Hamilton,AUS,0.0,0.0,0.0,0.0,507.0,29.823529411764707,12.28431568157974,,0,2021
 Lewis Hamilton,SAU,0.0,0.0,0.0,0.0,507.0,29.823529411764707,12.28431568157974,,0,2021
 Lewis Hamilton,ABU,0.0,0.0,0.0,0.0,507.0,29.823529411764707,12.28431568157974,15.0,0,2021
 Max Verstappen,BHR,,,,,272.0,16.0,12.041594578792296,26.0,31,2021
 Max Verstappen,EMI,31.0,,,,272.0,16.0,12.041594578792296,0.0,0,2021
 Max Verstappen,POR,0.0,31.0,,,272.0,16.0,12.041594578792296,18.0,0,2021
 Max Verstappen,ESP,0.0,0.0,31.0,,272.0,16.0,12.041594578792296,21.0,0,2021
 Max Verstappen,MON,0.0,0.0,0.0,31.0,272.0,16.0,12.041594578792296,,0,2021
 Max Verstappen,AZE,0.0,0.0,0.0,0.0,272.0,16.0,12.041594578792296,,0,2021
 Max Verstappen,CAN,0.0,0.0,0.0,0.0,272.0,16.0,12.041594578792296,,0,2021
 Max Verstappen,FRA,0.0,0.0,0.0,0.0,272.0,16.0,12.041594578792296,,0,2021
 Max Verstappen,AUT,0.0,0.0,0.0,0.0,272.0,16.0,12.041594578792296,0.0,0,2021
 Max Verstappen,GBR,0.0,0.0,0.0,0.0,272.0,16.0,12.041594578792296,26.0,0,2021
 Max Verstappen,HUN,0.0,0.0,0.0,0.0,272.0,16.0,12.041594578792296,21.0,0,2021
 Max Verstappen,BEL,0.0,0.0,0.0,0.0,272.0,16.0,12.041594578792296,18.0,0,2021
 Max Verstappen,NED,0.0,0.0,0.0,0.0,272.0,16.0,12.041594578792296,,0,2021
 Max Verstappen,ITA,0.0,0.0,0.0,0.0,272.0,16.0,12.041594578792296,0.0,0,2021
 Max Verstappen,RUS,0.0,0.0,0.0,0.0,272.0,16.0,12.041594578792296,21.0,0,2021
 Max Verstappen,SIN,0.0,0.0,0.0,0.0,272.0,16.0,12.041594578792296,,0,2021
 Max Verstappen,JPN,0.0,0.0,0.0,0.0,272.0,16.0,12.041594578792296,,0,2021
 Max Verstappen,USA,0.0,0.0,0.0,0.0,272.0,16.0,12.041594578792296,,0,2021
 Max Verstappen,MXC,0.0,0.0,0.0,0.0,272.0,16.0,12.041594578792296,,0,2021
 Max Verstappen,SAP,0.0,0.0,0.0,0.0,272.0,16.0,12.041594578792296,,0,2021
 Max Verstappen,AUS,0.0,0.0,0.0,0.0,272.0,16.0,12.041594578792296,,0,2021
 Max Verstappen,SAU,0.0,0.0,0.0,0.0,272.0,16.0,12.041594578792296,,0,2021
 Max Verstappen,ABU,0.0,0.0,0.0,0.0,272.0,16.0,12.041594578792296,38.0,0,2021
 Valtteri Bottas,BHR,,,,,286.0,16.823529411764707,11.0862262183624,4.0,20,2021
 Valtteri Bottas,EMI,20.0,,,,286.0,16.823529411764707,11.0862262183624,28.0,0,2021
 Valtteri Bottas,POR,0.0,20.0,,,286.0,16.823529411764707,11.0862262183624,18.0,0,2021
 Valtteri Bottas,ESP,0.0,0.0,20.0,,286.0,16.823529411764707,11.0862262183624,20.0,0,2021
 Valtteri Bottas,MON,0.0,0.0,0.0,20.0,286.0,16.823529411764707,11.0862262183624,,0,2021
 Valtteri Bottas,AZE,0.0,0.0,0.0,0.0,286.0,16.823529411764707,11.0862262183624,,0,2021
 Valtteri Bottas,CAN,0.0,0.0,0.0,0.0,286.0,16.823529411764707,11.0862262183624,,0,2021
 Valtteri Bottas,FRA,0.0,0.0,0.0,0.0,286.0,16.823529411764707,11.0862262183624,,0,2021
 Valtteri Bottas,AUT,0.0,0.0,0.0,0.0,286.0,16.823529411764707,11.0862262183624,38.0,0,2021
 Valtteri Bottas,GBR,0.0,0.0,0.0,0.0,286.0,16.823529411764707,11.0862262183624,0.0,0,2021
 Valtteri Bottas,HUN,0.0,0.0,0.0,0.0,286.0,16.823529411764707,11.0862262183624,15.0,0,2021
 Valtteri Bottas,BEL,0.0,0.0,0.0,0.0,286.0,16.823529411764707,11.0862262183624,18.0,0,2021
 Valtteri Bottas,NED,0.0,0.0,0.0,0.0,286.0,16.823529411764707,11.0862262183624,,0,2021
 Valtteri Bottas,ITA,0.0,0.0,0.0,0.0,286.0,16.823529411764707,11.0862262183624,13.0,0,2021
 Valtteri Bottas,RUS,0.0,0.0,0.0,0.0,286.0,16.823529411764707,11.0862262183624,33.0,0,2021
 Valtteri Bottas,SIN,0.0,0.0,0.0,0.0,286.0,16.823529411764707,11.0862262183624,,0,2021
 Valtteri Bottas,JPN,0.0,0.0,0.0,0.0,286.0,16.823529411764707,11.0862262183624,,0,2021
 Valtteri Bottas,USA,0.0,0.0,0.0,0.0,286.0,16.823529411764707,11.0862262183624,,0,2021
 Valtteri Bottas,MXC,0.0,0.0,0.0,0.0,286.0,16.823529411764707,11.0862262183624,,0,2021
 Valtteri Bottas,SAP,0.0,0.0,0.0,0.0,286.0,16.823529411764707,11.0862262183624,,0,2021
 Valtteri Bottas,AUS,0.0,0.0,0.0,0.0,286.0,16.823529411764707,11.0862262183624,,0,2021
 Valtteri Bottas,SAU,0.0,0.0,0.0,0.0,286.0,16.823529411764707,11.0862262183624,,0,2021
 Valtteri Bottas,ABU,0.0,0.0,0.0,0.0,286.0,16.823529411764707,11.0862262183624,21.0,0,2021
 Lando Norris,BHR,,,,,132.0,7.764705882352941,6.68514595731374,15.0,15,2021
 Lando Norris,EMI,15.0,,,,132.0,7.764705882352941,6.68514595731374,4.0,0,2021
 Lando Norris,POR,0.0,15.0,,,132.0,7.764705882352941,6.68514595731374,0.0,0,2021
 Lando Norris,ESP,0.0,0.0,15.0,,132.0,7.764705882352941,6.68514595731374,1.0,0,2021
 Lando Norris,MON,0.0,0.0,0.0,15.0,132.0,7.764705882352941,6.68514595731374,,0,2021
 Lando Norris,AZE,0.0,0.0,0.0,0.0,132.0,7.764705882352941,6.68514595731374,,0,2021
 Lando Norris,CAN,0.0,0.0,0.0,0.0,132.0,7.764705882352941,6.68514595731374,,0,2021
 Lando Norris,FRA,0.0,0.0,0.0,0.0,132.0,7.764705882352941,6.68514595731374,,0,2021
 Lando Norris,AUT,0.0,0.0,0.0,0.0,132.0,7.764705882352941,6.68514595731374,23.0,0,2021
 Lando Norris,GBR,0.0,0.0,0.0,0.0,132.0,7.764705882352941,6.68514595731374,13.0,0,2021
 Lando Norris,HUN,0.0,0.0,0.0,0.0,132.0,7.764705882352941,6.68514595731374,0.0,0,2021
 Lando Norris,BEL,0.0,0.0,0.0,0.0,132.0,7.764705882352941,6.68514595731374,9.0,0,2021
 Lando Norris,NED,0.0,0.0,0.0,0.0,132.0,7.764705882352941,6.68514595731374,,0,2021
 Lando Norris,ITA,0.0,0.0,0.0,0.0,132.0,7.764705882352941,6.68514595731374,12.0,0,2021
 Lando Norris,RUS,0.0,0.0,0.0,0.0,132.0,7.764705882352941,6.68514595731374,3.0,0,2021
 Lando Norris,SIN,0.0,0.0,0.0,0.0,132.0,7.764705882352941,6.68514595731374,,0,2021
 Lando Norris,JPN,0.0,0.0,0.0,0.0,132.0,7.764705882352941,6.68514595731374,,0,2021
 Lando Norris,USA,0.0,0.0,0.0,0.0,132.0,7.764705882352941,6.68514595731374,,0,2021
 Lando Norris,MXC,0.0,0.0,0.0,0.0,132.0,7.764705882352941,6.68514595731374,,0,2021
 Lando Norris,SAP,0.0,0.0,0.0,0.0,132.0,7.764705882352941,6.68514595731374,,0,2021
 Lando Norris,AUS,0.0,0.0,0.0,0.0,132.0,7.764705882352941,6.68514595731374,,0,2021
 Lando Norris,SAU,0.0,0.0,0.0,0.0,132.0,7.764705882352941,6.68514595731374,,0,2021
 Lando Norris,ABU,0.0,0.0,0.0,0.0,132.0,7.764705882352941,6.68514595731374,13.0,0,2021
 Sergio Pérez,BHR,,,,,155.0,9.117647058823529,7.991263612073316,3.0,10,2021
 Sergio Pérez,EMI,10.0,,,,155.0,9.117647058823529,7.991263612073316,11.0,0,2021
 Sergio Pérez,POR,0.0,10.0,,,155.0,9.117647058823529,7.991263612073316,9.0,0,2021
 Sergio Pérez,ESP,0.0,0.0,10.0,,155.0,9.117647058823529,7.991263612073316,10.0,0,2021
 Sergio Pérez,MON,0.0,0.0,0.0,10.0,155.0,9.117647058823529,7.991263612073316,,0,2021
 Sergio Pérez,AZE,0.0,0.0,0.0,0.0,155.0,9.117647058823529,7.991263612073316,,0,2021
 Sergio Pérez,CAN,0.0,0.0,0.0,0.0,155.0,9.117647058823529,7.991263612073316,,0,2021
 Sergio Pérez,FRA,0.0,0.0,0.0,0.0,155.0,9.117647058823529,7.991263612073316,,0,2021
 Sergio Pérez,AUT,0.0,0.0,0.0,0.0,155.0,9.117647058823529,7.991263612073316,11.0,0,2021
 Sergio Pérez,GBR,0.0,0.0,0.0,0.0,155.0,9.117647058823529,7.991263612073316,0.0,0,2021
 Sergio Pérez,HUN,0.0,0.0,0.0,0.0,155.0,9.117647058823529,7.991263612073316,6.0,0,2021
 Sergio Pérez,BEL,0.0,0.0,0.0,0.0,155.0,9.117647058823529,7.991263612073316,1.0,0,2021
 Sergio Pérez,NED,0.0,0.0,0.0,0.0,155.0,9.117647058823529,7.991263612073316,,0,2021
 Sergio Pérez,ITA,0.0,0.0,0.0,0.0,155.0,9.117647058823529,7.991263612073316,1.0,0,2021
 Sergio Pérez,RUS,0.0,0.0,0.0,0.0,155.0,9.117647058823529,7.991263612073316,15.0,0,2021
 Sergio Pérez,SIN,0.0,0.0,0.0,0.0,155.0,9.117647058823529,7.991263612073316,,0,2021
 Sergio Pérez,JPN,0.0,0.0,0.0,0.0,155.0,9.117647058823529,7.991263612073316,,0,2021
 Sergio Pérez,USA,0.0,0.0,0.0,0.0,155.0,9.117647058823529,7.991263612073316,,0,2021
 Sergio Pérez,MXC,0.0,0.0,0.0,0.0,155.0,9.117647058823529,7.991263612073316,,0,2021
 Sergio Pérez,SAP,0.0,0.0,0.0,0.0,155.0,9.117647058823529,7.991263612073316,,0,2021
 Sergio Pérez,AUS,0.0,0.0,0.0,0.0,155.0,9.117647058823529,7.991263612073316,,0,2021
 Sergio Pérez,SAU,0.0,0.0,0.0,0.0,155.0,9.117647058823529,7.991263612073316,,0,2021
 Sergio Pérez,ABU,0.0,0.0,0.0,0.0,155.0,9.117647058823529,7.991263612073316,0.0,0,2021
 Charles Leclerc,BHR,,,,,128.0,7.529411764705882,7.246703104333234,4.0,11,2021
 Charles Leclerc,EMI,11.0,,,,128.0,7.529411764705882,7.246703104333234,13.0,0,2021
 Charles Leclerc,POR,0.0,11.0,,,128.0,7.529411764705882,7.246703104333234,15.0,0,2021
 Charles Leclerc,ESP,0.0,0.0,11.0,,128.0,7.529411764705882,7.246703104333234,0.0,0,2021
 Charles Leclerc,MON,0.0,0.0,0.0,11.0,128.0,7.529411764705882,7.246703104333234,,0,2021
 Charles Leclerc,AZE,0.0,0.0,0.0,0.0,128.0,7.529411764705882,7.246703104333234,,0,2021
 Charles Leclerc,CAN,0.0,0.0,0.0,0.0,128.0,7.529411764705882,7.246703104333234,,0,2021
 Charles Leclerc,FRA,0.0,0.0,0.0,0.0,128.0,7.529411764705882,7.246703104333234,,0,2021
 Charles Leclerc,AUT,0.0,0.0,0.0,0.0,128.0,7.529411764705882,7.246703104333234,21.0,0,2021
 Charles Leclerc,GBR,0.0,0.0,0.0,0.0,128.0,7.529411764705882,7.246703104333234,18.0,0,2021
 Charles Leclerc,HUN,0.0,0.0,0.0,0.0,128.0,7.529411764705882,7.246703104333234,0.0,0,2021
 Charles Leclerc,BEL,0.0,0.0,0.0,0.0,128.0,7.529411764705882,7.246703104333234,0.0,0,2021
 Charles Leclerc,NED,0.0,0.0,0.0,0.0,128.0,7.529411764705882,7.246703104333234,,0,2021
 Charles Leclerc,ITA,0.0,0.0,0.0,0.0,128.0,7.529411764705882,7.246703104333234,0.0,0,2021
 Charles Leclerc,RUS,0.0,0.0,0.0,0.0,128.0,7.529411764705882,7.246703104333234,11.0,0,2021
 Charles Leclerc,SIN,0.0,0.0,0.0,0.0,128.0,7.529411764705882,7.246703104333234,,0,2021
 Charles Leclerc,JPN,0.0,0.0,0.0,0.0,128.0,7.529411764705882,7.246703104333234,,0,2021
 Charles Leclerc,USA,0.0,0.0,0.0,0.0,128.0,7.529411764705882,7.246703104333234,,0,2021
 Charles Leclerc,MXC,0.0,0.0,0.0,0.0,128.0,7.529411764705882,7.246703104333234,,0,2021
 Charles Leclerc,SAP,0.0,0.0,0.0,0.0,128.0,7.529411764705882,7.246703104333234,,0,2021
 Charles Leclerc,AUS,0.0,0.0,0.0,0.0,128.0,7.529411764705882,7.246703104333234,,0,2021
 Charles Leclerc,SAU,0.0,0.0,0.0,0.0,128.0,7.529411764705882,7.246703104333234,,0,2021
 Charles Leclerc,ABU,0.0,0.0,0.0,0.0,128.0,7.529411764705882,7.246703104333234,3.0,0,2021
 Daniel Ricciardo,BHR,,,,,166.0,9.764705882352942,6.47620077441923,9.0,6,2021
 Daniel Ricciardo,EMI,6.0,,,,166.0,9.764705882352942,6.47620077441923,18.0,0,2021
 Daniel Ricciardo,POR,0.0,6.0,,,166.0,9.764705882352942,6.47620077441923,2.0,0,2021
 Daniel Ricciardo,ESP,0.0,0.0,6.0,,166.0,9.764705882352942,6.47620077441923,3.0,0,2021
 Daniel Ricciardo,MON,0.0,0.0,0.0,6.0,166.0,9.764705882352942,6.47620077441923,,0,2021
 Daniel Ricciardo,AZE,0.0,0.0,0.0,0.0,166.0,9.764705882352942,6.47620077441923,,0,2021
 Daniel Ricciardo,CAN,0.0,0.0,0.0,0.0,166.0,9.764705882352942,6.47620077441923,,0,2021
 Daniel Ricciardo,FRA,0.0,0.0,0.0,0.0,166.0,9.764705882352942,6.47620077441923,,0,2021
 Daniel Ricciardo,AUT,0.0,0.0,0.0,0.0,166.0,9.764705882352942,6.47620077441923,0.0,0,2021
 Daniel Ricciardo,GBR,0.0,0.0,0.0,0.0,166.0,9.764705882352942,6.47620077441923,15.0,0,2021
 Daniel Ricciardo,HUN,0.0,0.0,0.0,0.0,166.0,9.764705882352942,6.47620077441923,7.0,0,2021
 Daniel Ricciardo,BEL,0.0,0.0,0.0,0.0,166.0,9.764705882352942,6.47620077441923,20.0,0,2021
 Daniel Ricciardo,NED,0.0,0.0,0.0,0.0,166.0,9.764705882352942,6.47620077441923,,0,2021
